candidate,party_id,district_id,value,N,Q,vQ/N
C. Per Larsen,The Conservative Peoples Party,Nordjyllands Storkreds,2384,9775,10,2.4388746803069052
C. Allan Beier,The Conservative Peoples Party,Københavns Storkreds,259,9670,12,0.321406411582213
C. Anders Havelund Krøyer,The Conservative Peoples Party,Københavns Storkreds,540,9670,12,0.6701137538779731
C. Casper Øhlers,The Conservative Peoples Party,Københavns Storkreds,508,9670,12,0.6304033092037229
C. Helle Bonnesen,The Conservative Peoples Party,Københavns Storkreds,2783,9670,12,3.453567735263702
C. Helle Jønch,The Conservative Peoples Party,Københavns Storkreds,108,9670,12,0.1340227507755946
C. Katarina Ammitzbøll,The Conservative Peoples Party,Københavns Storkreds,1445,9670,12,1.7931747673216132
C. Laura Lindahl,The Conservative Peoples Party,Københavns Storkreds,1266,9670,12,1.571044467425026
C. Martin Wood Pedersen,The Conservative Peoples Party,Københavns Storkreds,668,9670,12,0.8289555325749741
C. Nicola Emily Larsen,The Conservative Peoples Party,Københavns Storkreds,398,9670,12,0.4938986556359876
C. Nikolaj Bøgh,The Conservative Peoples Party,Københavns Storkreds,1425,9670,12,1.7683557394002067
C. Peter Stakemann,The Conservative Peoples Party,Københavns Storkreds,180,9670,12,0.2233712512926577
C. Rico Djernis,The Conservative Peoples Party,Københavns Storkreds,90,9670,12,0.11168562564632885
C. Anders Johansson,The Conservative Peoples Party,Fyns Storkreds,275,9066,9,0.2729980145598941
C. Anne Fiber,The Conservative Peoples Party,Fyns Storkreds,683,9066,9,0.6780277961614825
C. Emil Holbech Hansen,The Conservative Peoples Party,Fyns Storkreds,86,9066,9,0.08537392455327597
C. Joachim Hoffmann-Petersen,The Conservative Peoples Party,Fyns Storkreds,1565,9066,9,1.5536068828590337
C. John Hoppe,The Conservative Peoples Party,Fyns Storkreds,296,9066,9,0.2938451356717406
C. Kristian Guldfeldt,The Conservative Peoples Party,Fyns Storkreds,1108,9066,9,1.0999338186631369
C. Mai Mercado,The Conservative Peoples Party,Fyns Storkreds,4426,9066,9,4.393778954334878
C. Roya Moore,The Conservative Peoples Party,Fyns Storkreds,494,9066,9,0.49040370615486434
C. Tobias Bennedsen,The Conservative Peoples Party,Fyns Storkreds,133,9066,9,0.13203176704169425
C. Anders Krojgaard Lund,The Conservative Peoples Party,Østjyllands Storkreds,269,11945,12,0.2702385935537882
C. Charlotte Green,The Conservative Peoples Party,Østjyllands Storkreds,1299,11945,12,1.3049811636668063
C. Frederikke Noa Jung,The Conservative Peoples Party,Østjyllands Storkreds,163,11945,12,0.1637505232314776
C. Heidi Printzen,The Conservative Peoples Party,Østjyllands Storkreds,377,11945,12,0.3787358727501047
C. Isabella Arendt,The Conservative Peoples Party,Østjyllands Storkreds,2186,11945,12,2.196065299288405
