commune,candidate,value,rate_x,votes,rate_y,divisiveness,voters,hhi,entropy,growth
VIANA,FERNANDO HADDAD,28076,0.4459835115085858,34582,0.5605861660911994,0.2941889608730935,62953,0.3578731058178288,1.3030340105305214,0.1146026545826136
VIANA,JAIR MESSIAS BOLSONARO,24555,0.39005289660540404,27107,0.4394138339088006,0.2139524976553097,62953,0.3578731058178288,1.3030340105305214,0.04936093730339658
VILA VELHA,FERNANDO HADDAD,41707,0.16793908498626917,77613,0.3181995219606991,0.0313906205150612,248346,0.39145452242634105,1.348136599681036,0.15026043697442995
VILA VELHA,JAIR MESSIAS BOLSONARO,145995,0.5878693435771062,166300,0.6818004780393009,0.0213996381373933,248346,0.39145452242634105,1.348136599681036,0.0939311344621947
VITÓRIA,FERNANDO HADDAD,35800,0.1780651579209152,72064,0.3680527890989693,0.0981673178232698,201050,0.34308282971747245,1.442390846836279,0.18998763117805412
VITÓRIA,JAIR MESSIAS BOLSONARO,107201,0.5332056702312857,123734,0.6319472109010307,0.0602415496403116,201050,0.34308282971747245,1.442390846836279,0.09874154066974494
VITÓRIA DA CONQUISTA,FERNANDO HADDAD,72590,0.42811309404451575,100751,0.5806505526931545,0.182230824405435,169558,0.3232075278953854,1.3726173034474427,0.1525374586486387
VITÓRIA DA CONQUISTA,JAIR MESSIAS BOLSONARO,58938,0.34759787211455667,72763,0.41934944730684554,0.1395039707334892,169558,0.3232075278953854,1.3726173034474427,0.07175157519228886
VITÓRIA DE SANTO ANTÃO,FERNANDO HADDAD,27603,0.3975887995851698,42608,0.5764927140131784,0.0669767606433595,69426,0.33529006024767616,1.3090936506061555,0.17890391442800857
VITÓRIA DE SANTO ANTÃO,JAIR MESSIAS BOLSONARO,27527,0.39649410883530667,31301,0.42350728598682164,0.0555607450079069,69426,0.33529006024767616,1.3090936506061555,0.027013177151514967
VIÇOSA,FERNANDO HADDAD,21880,0.40185868826565285,32866,0.6192836012134687,0.1459827522482632,54447,0.29706379263626503,1.4519164841367935,0.21742491294781585
VIÇOSA,JAIR MESSIAS BOLSONARO,17610,0.32343379800539973,20205,0.38071639878653124,0.1045734483727761,54447,0.29706379263626503,1.4519164841367935,0.05728260078113151
VOLTA REDONDA,FERNANDO HADDAD,29565,0.18217051875311935,56080,0.35871456350424724,0.0220203144112954,162293,0.3621239263240837,1.398434738525341,0.1765440447511279
VOLTA REDONDA,JAIR MESSIAS BOLSONARO,89625,0.5522419328005521,100256,0.6412854364957528,0.0057983211131406,162293,0.3621239263240837,1.398434738525341,0.08904350369520064
VÁRZEA,FERNANDO HADDAD,2488,0.4724648689707558,3915,0.7248657655989632,0.084779647760174,5266,0.3383556510323772,1.2723274045726356,0.2524008966282074
VÁRZEA,JAIR MESSIAS BOLSONARO,1279,0.24287884542347132,1486,0.27513423440103685,0.0762615938554397,5266,0.3383556510323772,1.2723274045726356,0.032255388977565524
VÁRZEA GRANDE,FERNANDO HADDAD,42509,0.2997644702696604,55732,0.38874473368488605,0.2494740806453945,141808,0.39698782332230714,1.2467131105473461,0.08898026341522564
VÁRZEA GRANDE,JAIR MESSIAS BOLSONARO,77963,0.5497785738463274,87632,0.611255266315114,0.2508698755789572,141808,0.39698782332230714,1.2467131105473461,0.06147669246878651
WENCESLAU BRAZ,FERNANDO HADDAD,2175,0.17026773132926257,3475,0.27082846231782404,0.0155304817575679,12774,0.40222276348135416,1.3156798485835752,0.10056073098856147
WENCESLAU BRAZ,JAIR MESSIAS BOLSONARO,7671,0.6005166744950681,9356,0.729171537682176,0.0051520351421448,12774,0.40222276348135416,1.3156798485835752,0.12865486318710795
ÁGUA BOA,FERNANDO HADDAD,5913,0.32614451185879756,6463,0.37173587944323017,0.3249104570178307,18130,0.4291456597248102,1.1010403048749233,0.04559136758443261
ÁGUA BOA,JAIR MESSIAS BOLSONARO,10250,0.5653612796469939,10923,0.6282641205567698,0.339653761662768,18130,0.4291456597248102,1.1010403048749233,0.06290284090977594
ÁGUA BRANCA,FERNANDO HADDAD,19422,0.7226252930014511,22542,0.8434483274713762,0.0896941172501956,26877,0.5503572420396606,0.9476680275553383,0.12082303446992515
ÁGUA BRANCA,JAIR MESSIAS BOLSONARO,3665,0.13636194515756966,4184,0.15655167252862381,0.087057023471232,26877,0.5503572420396606,0.9476680275553383,0.02018972737105415
